Time (s) - Plot 0	Resistivity (Ohm*cm) - Plot 0	
4954,26	6,32E-1	
4955,77	6,32E-1	
4957,28	6,32E-1	
4958,8	6,31E-1	
4960,31	6,31E-1	
4961,82	6,31E-1	
4963,34	6,31E-1	
4964,85	6,3E-1	
4966,36	6,3E-1	
4967,87	6,3E-1	
4969,38	6,3E-1	
4970,9	6,3E-1	
4972,41	6,29E-1	
4973,93	6,29E-1	
4975,44	6,29E-1	
4976,96	6,28E-1	
4978,47	6,28E-1	
4979,98	6,28E-1	
4981,49	6,27E-1	
4983,01	6,27E-1	
4984,52	6,27E-1	
4986,04	6,26E-1	
4987,55	6,26E-1	
4989,06	6,26E-1	
4990,58	6,25E-1	
4992,09	6,25E-1	
4993,6	6,25E-1	
4995,12	6,25E-1	
4996,63	6,25E-1	
4998,14	6,24E-1	
4999,65	6,24E-1	
5001,17	6,24E-1	
5002,68	6,23E-1	
5004,19	6,23E-1	
5005,7	6,23E-1	
5007,22	6,22E-1	
5008,73	6,22E-1	
5010,24	6,22E-1	
5011,75	6,22E-1	
5013,27	6,21E-1	
5014,78	6,21E-1	
5016,3	6,21E-1	
5017,81	6,21E-1	
5019,32	6,2E-1	
5020,99	6,21E-1	
5022,5	6,2E-1	
5024,03	6,2E-1	
5025,54	6,2E-1	
5027,06	6,19E-1	
5028,6	6,19E-1	
5030,11	6,18E-1	
5031,63	6,18E-1	
5033,18	6,18E-1	
5034,69	6,18E-1	
5036,21	6,17E-1	
5037,73	6,17E-1	
5039,23	6,17E-1	
5040,74	6,16E-1	
5042,26	6,16E-1	
5044,14	6,16E-1	
5045,65	6,15E-1	
5047,18	6,15E-1	
5048,69	6,15E-1	
5050,2	6,14E-1	
5051,71	6,15E-1	
5053,25	6,14E-1	
5054,78	6,14E-1	
5056,29	6,13E-1	
5057,86	6,13E-1	
5059,42	6,13E-1	
5061,01	6,12E-1	
5062,52	6,12E-1	
5064,1	6,12E-1	
5065,61	6,12E-1	
5067,12	6,12E-1	
5068,63	6,12E-1	
5070,14	6,11E-1	
5071,65	6,11E-1	
5073,16	6,11E-1	
5074,66	6,1E-1	
5076,17	6,1E-1	
5077,68	6,09E-1	
5079,19	6,09E-1	
5080,71	6,09E-1	
5082,26	6,09E-1	
5083,83	6,08E-1	
5085,4	6,08E-1	
5086,91	6,08E-1	
5088,55	6,07E-1	
5090,1	6,07E-1	
5091,61	6,07E-1	
5093,12	6,06E-1	
5094,63	6,06E-1	
5096,14	6,06E-1	
5097,66	6,05E-1	
5099,19	6,05E-1	
5100,7	6,05E-1	
5102,21	6,05E-1	
5103,72	6,04E-1	
5105,25	6,04E-1	
5106,76	6,04E-1	
5108,27	6,04E-1	
5109,77	6,03E-1	
5111,28	6,03E-1	
5112,79	6,03E-1	
5114,3	6,02E-1	
5115,8	6,02E-1	
5117,32	6,02E-1	
5118,83	6,02E-1	
5120,34	6,01E-1	
5121,86	6,01E-1	
5123,43	6,01E-1	
5125,16	6E-1	
5126,67	6E-1	
5128,19	6E-1	
5129,71	5,99E-1	
5131,22	5,99E-1	
5132,73	5,99E-1	
5134,25	5,98E-1	
5135,76	5,99E-1	
5137,27	5,98E-1	
5138,77	5,98E-1	
5140,29	5,98E-1	
5141,8	5,97E-1	
5143,32	5,97E-1	
5144,83	5,97E-1	
5146,34	5,96E-1	
5147,85	5,96E-1	
5149,37	5,96E-1	
5150,88	5,96E-1	
5152,39	5,95E-1	
5153,9	5,95E-1	
5155,42	5,95E-1	
5156,93	5,95E-1	
5158,45	5,94E-1	
5159,96	5,94E-1	
5161,48	5,94E-1	
5162,99	5,94E-1	
5164,5	5,93E-1	
5166,01	5,93E-1	
5167,52	5,93E-1	
5169,09	5,92E-1	
5170,6	5,92E-1	
5172,11	5,92E-1	
5173,62	5,92E-1	
5175,27	5,91E-1	
5176,78	5,91E-1	
5178,3	5,91E-1	
5179,81	5,91E-1	
5181,33	5,9E-1	
5182,84	5,9E-1	
5184,35	5,9E-1	
5185,91	5,9E-1	
5187,42	5,89E-1	
5188,93	5,89E-1	
5190,44	5,89E-1	
5191,95	5,89E-1	
5193,5	5,88E-1	
5195,01	5,88E-1	
5196,52	5,88E-1	
5198,02	5,87E-1	
5199,54	5,87E-1	
5201,05	5,86E-1	
5202,56	5,87E-1	
5204,06	5,86E-1	
5205,57	5,86E-1	
5207,08	5,85E-1	
5208,59	5,85E-1	
5210,1	5,85E-1	
5211,61	5,85E-1	
5213,12	5,84E-1	
5214,63	5,84E-1	
5216,14	5,84E-1	
5217,65	5,84E-1	
5219,16	5,83E-1	
5220,67	5,83E-1	
5222,18	5,83E-1	
5223,69	5,83E-1	
5225,2	5,82E-1	
5226,71	5,82E-1	
5228,22	5,82E-1	
5229,73	5,82E-1	
5231,24	5,81E-1	
5232,75	5,81E-1	
5234,26	5,8E-1	
5235,77	5,8E-1	
5237,27	5,8E-1	
5238,79	5,8E-1	
5240,3	5,79E-1	
5241,81	5,79E-1	
5243,32	5,79E-1	
5244,83	5,79E-1	
5246,34	5,78E-1	
5247,85	5,78E-1	
5249,36	5,78E-1	
5250,86	5,78E-1	
5252,37	5,77E-1	
5253,88	5,77E-1	
5255,39	5,77E-1	
5256,9	5,77E-1	
5258,41	5,76E-1	
5259,92	5,76E-1	
5261,43	5,76E-1	
5262,94	5,76E-1	
5264,45	5,75E-1	
5265,96	5,75E-1	
5267,47	5,75E-1	
5268,98	5,75E-1	
5270,49	5,74E-1	
5272	5,74E-1	
5273,51	5,74E-1	
5275,02	5,74E-1	
5276,52	5,73E-1	
5278,03	5,73E-1	
5279,55	5,73E-1	
5281,06	5,73E-1	
5282,56	5,72E-1	
5284,07	5,72E-1	
5285,59	5,72E-1	
5287,09	5,71E-1	
5288,6	5,71E-1	
5290,11	5,71E-1	
5291,62	5,71E-1	
5293,13	5,7E-1	
5294,64	5,7E-1	
5296,15	5,7E-1	
5297,66	5,7E-1	
5299,17	5,69E-1	
5300,68	5,69E-1	
5302,19	5,69E-1	
5303,7	5,69E-1	
5305,21	5,68E-1	
5306,72	5,68E-1	
5308,23	5,68E-1	
5309,73	5,68E-1	
5311,24	5,67E-1	
5312,75	5,67E-1	
5314,26	5,67E-1	
5315,77	5,67E-1	
5317,28	5,66E-1	
5318,79	5,66E-1	
5320,3	5,66E-1	
5321,81	5,66E-1	
5323,32	5,65E-1	
5324,83	5,65E-1	
5326,34	5,65E-1	
5327,85	5,65E-1	
5329,36	5,64E-1	
5330,87	5,64E-1	
5332,38	5,64E-1	
5333,89	5,64E-1	
5335,4	5,63E-1	
5336,91	5,63E-1	
5338,42	5,63E-1	
5339,93	5,63E-1	
5341,44	5,62E-1	
5342,95	5,62E-1	
5344,46	5,62E-1	
5345,97	5,62E-1	
5347,48	5,61E-1	
5348,98	5,61E-1	
5350,49	5,6E-1	
5352	5,61E-1	
5353,51	5,6E-1	
5355,02	5,6E-1	
5356,53	5,6E-1	
5358,04	5,59E-1	
5359,55	5,59E-1	
5361,06	5,59E-1	
5362,57	5,58E-1	
5364,08	5,58E-1	
5365,59	5,58E-1	
5367,1	5,58E-1	
5368,6	5,57E-1	
5370,11	5,57E-1	
5371,62	5,57E-1	
5373,13	5,57E-1	
5374,64	5,57E-1	
5376,15	5,56E-1	
5377,66	5,56E-1	
5379,17	5,56E-1	
5380,68	5,56E-1	
5382,19	5,55E-1	
5383,7	5,55E-1	
5385,21	5,55E-1	
5386,72	5,55E-1	
5388,23	5,54E-1	
5389,73	5,54E-1	
5391,24	5,54E-1	
5392,76	5,53E-1	
5394,26	5,53E-1	
5395,77	5,53E-1	
5397,28	5,53E-1	
5398,79	5,52E-1	
5400,3	5,52E-1	
5401,81	5,52E-1	
5403,33	5,52E-1	
5404,84	5,52E-1	
5406,36	5,51E-1	
5407,86	5,51E-1	
5409,39	5,51E-1	
5410,89	5,51E-1	
5412,41	5,51E-1	
5413,92	5,5E-1	
5415,44	5,5E-1	
5416,95	5,5E-1	
5418,47	5,49E-1	
5419,98	5,49E-1	
5421,48	5,48E-1	
5423	5,49E-1	
5433,15	5,47E-1	
5532,66	5,31E-1	
5632,17	5,15E-1	
5731,68	4,97E-1	
5831,2	4,8E-1	
5930,71	4,64E-1	
6030,22	4,48E-1	
6129,73	4,33E-1	
6229,24	4,19E-1	
6328,75	4,04E-1	
6428,26	3,91E-1	
6527,76	3,77E-1	
6627,27	3,64E-1	
6726,78	3,51E-1	
6826,29	3,38E-1	
6925,8	3,25E-1	
7025,31	3,13E-1	
7124,82	3E-1	
7224,32	2,88E-1	
7323,84	2,77E-1	
7423,34	2,66E-1	
7522,85	2,55E-1	
7622,36	2,44E-1	
7721,87	2,34E-1	
7821,38	2,25E-1	
7920,89	2,15E-1	
8020,53	2,06E-1	
8120,06	1,97E-1	
8219,57	1,89E-1	
8319,08	1,81E-1	
8418,59	1,73E-1	
8518,1	1,65E-1	
8617,61	1,57E-1	
8717,12	1,5E-1	
8816,63	1,43E-1	
8916,14	1,36E-1	
9015,65	1,31E-1	
9115,16	1,24E-1	
9214,67	1,18E-1	
9314,18	1,12E-1	
9413,69	1,07E-1	
9513,2	1,01E-1	
9612,71	9,64E-2	
9712,22	9,23E-2	
9811,73	8,78E-2	
9911,23	8,36E-2	
10010,7	7,95E-2	
10110,3	7,58E-2	
10209,8	7,23E-2	
10309,3	6,85E-2	
10408,8	6,51E-2	
10508,3	6,19E-2	
10607,8	5,88E-2	
10707,3	5,62E-2	
10806,8	5,37E-2	
10906,3	5,14E-2	
11005,8	4,92E-2	
11105,3	4,7E-2	
11204,9	4,52E-2	
11304,4	4,35E-2	
11403,9	4,19E-2	
11503,4	4,04E-2	
11602,9	3,9E-2	
11702,4	3,77E-2	
11802	3,64E-2	
11901,5	3,52E-2	
12001	3,42E-2	
12100,5	3,32E-2	
12200	3,22E-2	
12299,5	3,12E-2	
12399	3,02E-2	
12498,5	2,93E-2	
12598	2,85E-2	
12697,5	2,77E-2	
12797,1	2,69E-2	
12896,6	2,63E-2	
12996,1	2,56E-2	
13095,6	2,49E-2	
13195,1	2,43E-2	
13294,6	2,38E-2	
13394,1	2,33E-2	
13493,6	2,28E-2	
13593,1	2,24E-2	
13692,6	2,19E-2	
13792,1	2,15E-2	
13891,7	2,11E-2	
13991,2	2,07E-2	
14090,7	2,03E-2	
14190,2	1,99E-2	
14289,7	1,96E-2	
14389,2	1,93E-2	
14488,7	1,9E-2	
14588,2	1,86E-2	
14687,7	1,83E-2	
14787,2	1,8E-2	
14886,8	1,77E-2	
14986,3	1,74E-2	
15085,8	1,72E-2	
15185,3	1,69E-2	
15284,8	1,67E-2	
15384,3	1,64E-2	
15483,8	1,62E-2	
15583,3	1,61E-2	
15682,8	1,59E-2	
15782,3	1,57E-2	
15881,9	1,55E-2	
15981,4	1,54E-2	
16080,9	1,52E-2	
16180,4	1,5E-2	
16279,9	1,48E-2	
16379,4	1,47E-2	
16478,9	1,45E-2	
16578,4	1,44E-2	
16677,9	1,43E-2	
16777,5	1,41E-2	
16877	1,4E-2	
16976,5	1,39E-2	
17076	1,38E-2	
17175,5	1,37E-2	
17275	1,36E-2	
17374,5	1,35E-2	
17474	1,34E-2	
17573,5	1,33E-2	
17673	1,32E-2	
17772,5	1,31E-2	
17872,1	1,3E-2	
17971,6	1,29E-2	
18071,1	1,28E-2	
18170,6	1,27E-2	
18270,1	1,27E-2	
18369,6	1,26E-2	
18469,1	1,25E-2	
18568,6	1,24E-2	
18668,1	1,24E-2	
18767,6	1,23E-2	
18867,2	1,22E-2	
18979,7	1,22E-2	
19079,6	1,21E-2	
19179,1	1,2E-2	
19278,6	1,2E-2	
19378,1	1,19E-2	
19477,6	1,18E-2	
19577,1	1,18E-2	
19676,6	1,17E-2	
19776,1	1,17E-2	
19875,6	1,16E-2	
19975,1	1,16E-2	
20074,7	1,15E-2	
20174,2	1,15E-2	
20273,7	1,14E-2	
20373,2	1,14E-2	
20472,7	1,13E-2	
20572,2	1,13E-2	
20671,7	1,12E-2	
20771,2	1,12E-2	
20870,7	1,12E-2	
20970,2	1,11E-2	
21069,7	1,11E-2	
21169,2	1,1E-2	
21268,7	1,1E-2	
21368,2	1,1E-2	
21467,7	1,09E-2	
21567,3	1,09E-2	
21666,8	1,09E-2	
21766,3	1,08E-2	
21865,8	1,08E-2	
21965,3	1,08E-2	
22064,8	1,07E-2	
22164,3	1,07E-2	
22263,8	1,07E-2	
22363,3	1,06E-2	
22462,8	1,06E-2	
22562,3	1,06E-2	
22661,9	1,05E-2	
22761,4	1,05E-2	
22860,9	1,05E-2	
22960,4	1,05E-2	
23059,9	1,04E-2	
23159,4	1,04E-2	
23258,9	1,04E-2	
23358,4	1,04E-2	
23457,9	1,03E-2	
23557,4	1,03E-2	
23656,9	1,03E-2	
23756,4	1,03E-2	
23855,9	1,02E-2	
23955,4	1,02E-2	
24054,9	1,02E-2	
24154,5	1,02E-2	
24254	1,02E-2	
24353,5	1,01E-2	
24453	1,01E-2	
24552,5	1,01E-2	
24652	1,01E-2	
24751,5	1,01E-2	
24851	1E-2	
24950,5	1E-2	
25050	1E-2	
25149,5	9,99E-3	
25249	9,96E-3	
25348,5	9,95E-3	
25448,1	9,94E-3	
25547,6	9,92E-3	
25647,1	9,91E-3	
25746,6	9,89E-3	
25846,1	9,87E-3	
25945,6	9,87E-3	
26045,1	9,85E-3	
26144,6	9,83E-3	
26244,1	9,82E-3	
26343,6	9,81E-3	
26443,1	9,79E-3	
26542,6	9,77E-3	
26642,1	9,75E-3	
26741,6	9,74E-3	
26841,1	9,73E-3	
26940,7	9,72E-3	
27040,2	9,7E-3	
27139,7	9,69E-3	
27239,2	9,67E-3	
27338,7	9,65E-3	
27438,2	9,64E-3	
27537,7	9,64E-3	
27637,2	9,63E-3	
27736,7	9,61E-3	
27836,2	9,6E-3	
27935,7	9,59E-3	
28035,2	9,58E-3	
28134,7	9,56E-3	
28234,2	9,54E-3	
28333,7	9,54E-3	
28433,3	9,53E-3	
28532,8	9,51E-3	
28632,3	9,51E-3	
28731,8	9,48E-3	
28831,3	9,47E-3	
28930,8	9,46E-3	
29030,3	9,46E-3	
29129,8	9,44E-3	
29229,3	9,43E-3	
29328,8	9,43E-3	
29428,3	9,41E-3	
29527,8	9,39E-3	
29627,3	9,39E-3	
29726,8	9,38E-3	
29826,3	9,37E-3	
29925,8	9,36E-3	
30025,4	9,35E-3	
30124,9	9,33E-3	
30224,4	9,33E-3	
30323,9	9,32E-3	
30423,4	9,3E-3	
30522,9	9,3E-3	
30622,4	9,28E-3	
30721,9	9,28E-3	
30821,4	9,26E-3	
30920,9	9,26E-3	
31020,4	9,24E-3	
31119,9	9,23E-3	
31219,4	9,23E-3	
31319	9,21E-3	
31418,5	9,21E-3	
31518	9,2E-3	
31617,5	9,18E-3	
31717	9,18E-3	
31816,5	9,18E-3	
31916,1	9,16E-3	
32015,6	9,15E-3	
32115,1	9,15E-3	
32214,6	9,13E-3	
32314,1	9,13E-3	
32413,6	9,11E-3	
32513,1	9,11E-3	
32612,6	9,09E-3	
32712,1	9,08E-3	
32811,6	9,08E-3	
32911,1	9,07E-3	
33010,6	9,06E-3	
33110,1	9,05E-3	
33209,6	9,04E-3	
33309,2	9,04E-3	
33408,7	9,03E-3	
33508,2	9,02E-3	
33607,7	9,02E-3	
33707,2	9E-3	
33806,7	9E-3	
33906,2	8,99E-3	
34005,7	8,98E-3	
34105,2	8,97E-3	
34204,7	8,97E-3	
34304,2	8,97E-3	
34403,7	8,95E-3	
34503,3	8,95E-3	
34602,8	8,93E-3	
34702,3	8,93E-3	
34801,8	8,92E-3	
34901,3	8,92E-3	
35000,8	8,9E-3	
35100,3	8,9E-3	
35199,8	8,88E-3	
35299,3	8,88E-3	
35398,8	8,88E-3	
35498,3	8,87E-3	
35597,8	8,86E-3	
35697,3	8,85E-3	
35796,8	8,85E-3	
35896,3	8,84E-3	
35995,8	8,84E-3	
36095,4	8,82E-3	
36194,9	8,82E-3	
36294,4	8,82E-3	
36393,9	8,81E-3	
36493,4	8,8E-3	
36592,9	8,8E-3	
36692,4	8,8E-3	
36791,9	8,79E-3	
36891,4	8,78E-3	
36990,9	8,78E-3	
37090,4	8,77E-3	
37189,9	8,76E-3	
37289,5	8,75E-3	
37389	8,75E-3	
37488,5	8,75E-3	
37588	8,74E-3	
37687,5	8,73E-3	
37787	8,73E-3	
37886,5	8,71E-3	
37986	8,71E-3	
38085,5	8,71E-3	
38185	8,69E-3	
38284,5	8,69E-3	
38384	8,69E-3	
38483,5	8,69E-3	
38583	8,69E-3	
38682,5	8,68E-3	
38782,1	8,68E-3	
38881,6	8,68E-3	
38981,1	8,66E-3	
39080,6	8,66E-3	
39180,1	8,66E-3	
39279,6	8,66E-3	
39379,1	8,64E-3	
39478,6	8,64E-3	
39578,1	8,64E-3	
39677,6	8,64E-3	
39777,1	8,62E-3	
39876,6	8,62E-3	
39976,2	8,62E-3	
40075,7	8,62E-3	
40175,2	8,61E-3	
40274,8	8,61E-3	
40374,3	8,61E-3	
40473,8	8,61E-3	
40573,3	8,59E-3	
40672,8	8,59E-3	
40772,3	8,59E-3	
40871,9	8,59E-3	
40971,4	8,59E-3	
41070,9	8,57E-3	
41170,4	8,57E-3	
41269,9	8,57E-3	
41369,4	8,56E-3	
41468,9	8,56E-3	
41568,4	8,56E-3	
41667,9	8,56E-3	
41767,4	8,56E-3	
41866,9	8,56E-3	
41966,4	8,56E-3	
42066	8,54E-3	
42165,5	8,54E-3	
42265	8,54E-3	
42364,5	8,54E-3	
42464	8,54E-3	
42563,5	8,54E-3	
42663	8,52E-3	
42762,5	8,52E-3	
42862	8,52E-3	
42961,5	8,52E-3	
43061	8,52E-3	
43160,5	8,52E-3	
43260	8,52E-3	
43359,5	8,51E-3	
43459	8,52E-3	
43558,6	8,51E-3	
43658,1	8,52E-3	
43757,6	8,51E-3	
43857,1	8,51E-3	
43956,6	8,51E-3	
44056,1	8,49E-3	
44155,6	8,49E-3	
44255,1	8,49E-3	
44354,6	8,49E-3	
44454,1	8,49E-3	
44553,6	8,49E-3	
44653,1	8,49E-3	
44752,6	8,49E-3	
44852,1	8,49E-3	
44951,6	8,47E-3	
45051,1	8,47E-3	
45150,7	8,47E-3	
45250,2	8,47E-3	
45349,7	8,47E-3	
45449,2	8,47E-3	
45548,7	8,47E-3	
45648,2	8,47E-3	
45747,7	8,47E-3	
45847,2	8,46E-3	
45946,7	8,46E-3	
46046,2	8,46E-3	
46145,7	8,46E-3	
46245,2	8,46E-3	
46344,7	8,46E-3	
46444,2	8,46E-3	
46543,7	8,45E-3	
46643,2	8,45E-3	
46742,8	8,45E-3	
46842,3	8,45E-3	
46941,8	8,45E-3	
47041,3	8,45E-3	
47140,8	8,45E-3	
47240,3	8,45E-3	
47339,8	8,45E-3	
47439,3	8,44E-3	
47538,8	8,45E-3	
47638,3	8,45E-3	
47737,8	8,44E-3	
47837,3	8,43E-3	
47936,8	8,44E-3	
48036,3	8,43E-3	
48135,8	8,43E-3	
48235,4	8,43E-3	
48334,9	8,43E-3	
48434,4	8,43E-3	
48533,9	8,43E-3	
48633,4	8,43E-3	
48732,9	8,43E-3	
48832,4	8,43E-3	
48931,9	8,43E-3	
49031,4	8,43E-3	
49130,9	8,42E-3	
49230,4	8,43E-3	
49329,9	8,43E-3	
49429,4	8,43E-3	
49528,9	8,41E-3	
49628,4	8,41E-3	
49728	8,41E-3	
49827,5	8,41E-3	
49927	8,41E-3	
50026,5	8,41E-3	
50126	8,41E-3	
50225,5	8,41E-3	
50325	8,41E-3	
50424,5	8,41E-3	
50524	8,41E-3	
50623,5	8,41E-3	
50723	8,41E-3	
50822,5	8,41E-3	
50922	8,41E-3	
51021,5	8,41E-3	
51121	8,41E-3	
51220,6	8,41E-3	
51320,2	8,41E-3	
51419,7	8,41E-3	
51519,2	8,41E-3	
51618,7	8,41E-3	
51718,2	8,41E-3	
51817,7	8,39E-3	
51917,2	8,39E-3	
52016,7	8,39E-3	
52116,2	8,39E-3	
52215,7	8,41E-3	
52315,2	8,39E-3	
52414,7	8,39E-3	
52514,2	8,39E-3	
52613,7	8,39E-3	
52713,3	8,39E-3	
52812,8	8,39E-3	
52912,3	8,39E-3	
53011,8	8,39E-3	
53111,3	8,39E-3	
53210,8	8,39E-3	
53310,3	8,39E-3	
53409,8	8,39E-3	
53509,3	8,39E-3	
53608,8	8,39E-3	
53708,3	8,39E-3	
53807,8	8,39E-3	
53907,3	8,39E-3	
54006,8	8,39E-3	
54106,3	8,39E-3	
54205,9	8,39E-3	
54305,4	8,39E-3	
54404,9	8,39E-3	
54504,4	8,39E-3	
54603,9	8,39E-3	
54703,4	8,39E-3	
54802,9	8,38E-3	
54902,4	8,39E-3	
55001,9	8,38E-3	
55101,4	8,38E-3	
55200,9	8,39E-3	
55300,4	8,39E-3	
55399,9	8,38E-3	
55499,4	8,37E-3	
55598,9	8,37E-3	
55698,4	8,37E-3	
55798	8,37E-3	
55897,5	8,37E-3	
55997	8,37E-3	
56096,5	8,37E-3	
56196	8,38E-3	
56295,5	8,37E-3	
56395	8,37E-3	
56494,5	8,37E-3	
56594	8,37E-3	
56693,5	8,37E-3	
56793	8,37E-3	
56892,5	8,37E-3	
56992,1	8,37E-3	
57091,6	8,37E-3	
57191,1	8,37E-3	
57290,6	8,37E-3	
57390,1	8,37E-3	
57489,6	8,37E-3	
57589,1	8,37E-3	
57688,6	8,36E-3	
57788,1	8,36E-3	
57887,6	8,37E-3	
57987,1	8,36E-3	
58086,6	8,36E-3	
58186,1	8,36E-3	
58285,7	8,36E-3	
58385,2	8,36E-3	
58484,7	8,36E-3	
58584,2	8,36E-3	
58683,7	8,36E-3	
58783,2	8,36E-3	
58882,7	8,36E-3	
58982,2	8,36E-3	
59081,7	8,36E-3	
59181,2	8,36E-3	
59280,7	8,36E-3	
59380,3	8,36E-3	
59479,8	8,36E-3	
59579,3	8,36E-3	
59678,8	8,36E-3	
59778,3	8,36E-3	
59877,8	8,36E-3	
59977,3	8,36E-3	
60076,8	8,36E-3	
60176,3	8,36E-3	
60275,8	8,36E-3	
60375,4	8,36E-3	
60474,9	8,36E-3	
60574,4	8,36E-3	
60673,9	8,36E-3	
60773,4	8,36E-3	
60872,9	8,36E-3	
60972,4	8,36E-3	
61071,9	8,36E-3	
61171,4	8,35E-3	
61270,9	8,36E-3	
61370,4	8,36E-3	
61469,9	8,36E-3	
61569,4	8,35E-3	
61668,9	8,35E-3	
61768,4	8,36E-3	
61868	8,35E-3	
61967,5	8,35E-3	
62067	8,35E-3	
62166,5	8,35E-3	
62266	8,36E-3	
62365,5	8,35E-3	
62465	8,35E-3	
62564,5	8,35E-3	
62664	8,35E-3	
62763,5	8,35E-3	
62863	8,36E-3	
62962,5	8,35E-3	
63062,2	8,35E-3	
63161,7	8,35E-3	
63261,2	8,35E-3	
63360,7	8,35E-3	
63460,2	8,35E-3	
63559,7	8,35E-3	
63659,2	8,35E-3	
63758,7	8,35E-3	
63858,2	8,35E-3	
63957,7	8,34E-3	
64057,2	8,35E-3	
64156,8	8,35E-3	
64256,3	8,35E-3	
64355,8	8,35E-3	
64455,3	8,35E-3	
64554,8	8,34E-3	
64654,3	8,35E-3	
64753,8	8,34E-3	
64853,3	8,35E-3	
64952,8	8,34E-3	
65052,3	8,35E-3	
65151,8	8,35E-3	
65251,3	8,34E-3	
65350,8	8,34E-3	
65450,3	8,34E-3	
65549,8	8,34E-3	
65649,3	8,34E-3	
65748,9	8,34E-3	
65848,4	8,34E-3	
65947,9	8,34E-3	
66047,4	8,34E-3	
66146,9	8,34E-3	
66246,4	8,34E-3	
66345,9	8,34E-3	
66445,4	8,34E-3	
66544,9	8,34E-3	
66644,4	8,35E-3	
66743,9	8,35E-3	
66843,4	8,35E-3	
66942,9	8,33E-3	
67042,4	8,34E-3	
67141,9	8,35E-3	
67241,4	8,34E-3	
67340,9	8,34E-3	
67440,5	8,34E-3	
67540	8,34E-3	
67639,5	8,34E-3	
67739	8,34E-3	
67838,5	8,34E-3	
67938	8,34E-3	
68037,5	8,34E-3	
68137	8,34E-3	
68236,5	8,34E-3	
68336	8,34E-3	
68435,5	8,34E-3	
68535	8,34E-3	
68634,5	8,34E-3	
68734	8,34E-3	
68833,5	8,34E-3	
68933,1	8,33E-3	
69032,6	8,34E-3	
69132,1	8,34E-3	
69231,6	8,34E-3	
69331,1	8,33E-3	
69430,6	8,33E-3	
69530,1	8,34E-3	
69629,6	8,33E-3	
69729,1	8,34E-3	
69828,6	8,33E-3	
69928,2	8,34E-3	
70027,7	8,33E-3	
70127,2	8,34E-3	
70226,7	8,33E-3	
70326,2	8,34E-3	
70425,7	8,33E-3	
70525,2	8,33E-3	
70624,7	8,34E-3	
70724,2	8,34E-3	
70823,7	8,33E-3	
70923,2	8,33E-3	
71022,7	8,33E-3	
71122,2	8,33E-3	
71221,8	8,33E-3	
71321,3	8,33E-3	
71420,8	8,33E-3	
71520,3	8,33E-3	
71619,8	8,33E-3	
71719,3	8,33E-3	
71818,8	8,33E-3	
71918,3	8,33E-3	
72017,8	8,33E-3	
72117,3	8,33E-3	
72216,8	8,33E-3	
72316,3	8,33E-3	
72415,8	8,33E-3	
72515,3	8,33E-3	
72614,8	8,33E-3	
72714,4	8,33E-3	
72813,9	8,33E-3	
72913,4	8,33E-3	
73012,9	8,33E-3	
73112,4	8,33E-3	
73211,9	8,33E-3	
73311,4	8,33E-3	
73410,9	8,33E-3	
73510,4	8,33E-3	
73609,9	8,33E-3	
73709,4	8,33E-3	
73808,9	8,33E-3	
73908,4	8,33E-3	
74007,9	8,33E-3	
74107,4	8,32E-3	
74206,9	8,32E-3	
74306,4	8,32E-3	
74406	8,33E-3	
74505,5	8,33E-3	
74605	8,33E-3	
74704,5	8,32E-3	
74804	8,33E-3	
74903,5	8,32E-3	
75003	8,32E-3	
75102,5	8,33E-3	
75202	8,32E-3	
75301,5	8,32E-3	
75401	8,33E-3	
75500,5	8,33E-3	
75600	8,32E-3	
75699,6	8,32E-3	
75799,1	8,32E-3	
75898,6	8,32E-3	
75998,1	8,33E-3	
76097,6	8,32E-3	
76197,1	8,32E-3	
76296,6	8,32E-3	
76396,1	8,33E-3	
76495,6	8,31E-3	
76595,1	8,32E-3	
76694,6	8,32E-3	
76803,5	8,31E-3	
76903,5	8,32E-3	
